id,title,type,style_type,product_url,descr,color,size,keywords,image_name
1470496,"
",Bottom,"ankle pants female",http://www1.bloomingdales.com/shop/product/mcguire-newton-skinny-ankle-jeans-in-bijoux?ID=1470496&CategoryID=2911,"
A sleek fit and slightly faded dark wash create a flawlessly flattering effect for McGuire's perennially cool skinny jeans, cut at the ankle for a leg-lengthening finish.
",Bijoux,"24, 25, 26, 27, 28, 29, 30, 31, 32, ","Zip fly with button closure, belt loops, five-pocket silhouette, mid-rise, Yellow stitching, gold-tone hardware, fading, 8.5"" rise, 27"" inseam, 10"" leg opening, Viscose/cotton, Machine washable, Made in USA of Imported Materials, ",8853114
1470514,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/rebecca-minkoff-vortex-fringe-top?ID=1470514&CategoryID=2911,"
Channel Gastby-era glam with this shimmy-worthy top from Rebecca Minkoff. Crafted with the exuberance of the Roaring Twenties, this decadent fringe top looks destined for downtown when paired with high-waist skinnies.
",Black,"X Small, Small, Medium, Large, ","Round neck with faux leather trim, short sleeves, Illusion neckline, allover fringe, button back closure, Approx. 17.5"" from back of neck to hem, based on a size small, Polyester; faux leather: polyurethane, Dry clean, Imported, ",8853150
1470522,"
",Bottom,"flare pants female",http://www1.bloomingdales.com/shop/product/rebecca-taylor-flared-pants?ID=1470522&CategoryID=2911,"
Rebecca Taylor takes on the '70s-inspired flared trend with sophisticated polish, creating these impeccably tailored bootcut pants. With a sleek, then sweeping fit, this high-rise pair is effortlessly flattering and leg-lengthening. 
",Oxblood,"0, 2, 4, ","V-meck, Zip fly with hook closure, belt loops, two front button flap pockets, Concealed, Raised seams at front legs, two back faux pockets, 9.5"" rise, 34"" inseam, 19"" leg opening, based on a size 2, Viscose/elastane, Dry clean, Imported, ",8853166
1402366,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/rag-bone-jean-the-v-neck-white-tee?ID=1402366&CategoryID=2911,"
rag & bone/JEAN speak to a wardrobe refresh with this crisp and clean tee that meets all the ""white"" needs of season-spanning dressing.
",Grey,"X Small, Small, Medium, Large, ","V-neck, long sleeves, Rayon/polyester/spandex, Machine washable, Imported, ",8853237
1471073,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/bloomies-girls-cat-sweater-sizes-2-4t?ID=1471073&CategoryID=3866,"
",Grey,"2T, 3T, 4T, ","Crewneck, long sleeves, Ribbed trim, cat face with feathered ears, eyes and nose, Back three-button closure, Cotton/viscose/nylon, Machine wash, Imported, ",8853340
1471076,"
",Tops,"shirt female",http://www1.bloomingdales.com/shop/product/bloomies-girls-shine-top-sizes-2-4t?ID=1471076&CategoryID=3866,"
",Pink,"2T, 3T, 4T, ","Round neck, long sleeves, Foil print ""shine"" and star at front, Shark bite hem, back keyhole opening with button closure, Rayon/spandex, Hand wash, Imported, ",8853343
1471098,"
",Tops,"sweatshirt female",http://www1.bloomingdales.com/shop/product/kate-spade-new-york-infant-girls-delightful-sweatshirt-sizes-6-24-months?ID=1471098&CategoryID=3866,"
Truth in advertising: this gray sweatshirt from kate spade new york tells it like it is.
","Heather Grey","6 months, 12 months, 18 months, 24 months, ","Banded crewneck and cuffs, long sleeves, ""Delightful"" chenille embroidered appliqu  at front, banded hem, Back keyhole opening with bow-snap closure , Cotton/polyester/metallic, Machine wash, Imported, ",8853362
1471772,"
",Bottom,"maxi skirt female",http://www1.bloomingdales.com/shop/product/dkny-color-block-pleated-maxi-skirt?ID=1471772&CategoryID=2910,"
Get graphic in DKNY's sheer-genius maxi skirt, flaunting dynamic color-blocking atop diaphanous pleats for a bold look.
",Navy/Purple/Black,"0, 2, 4, 6, 8, 10, 12, 14, ","Solid waistband, concealed side zip with hook closure, Sheer color-blocked body, solid cropped lining, pleated, Polyester; lining: viscose/elastane, Dry clean, Imported, ",8853802
1439218,"
",Tops,"trench coat female",http://www1.bloomingdales.com/shop/product/calvin-klein-short-hooded-trench?ID=1439218&CategoryID=2910,"
Calvin Klein reimagines the classic trench with a higher hemline and detachable hood, for a rain-ready topper that aces the seasonal segue with the label's signature sophistication. 
",Red,"X Small, Small, Medium, Large, X Large, ","Button-detachable hood, spread collar with hook closure at neck, Long sleeves, button-tab cuffs, double-breasted button front closure , Detachable buckle belt, belt loops, two slit side pockets, Back storm flap, back vent, lined , Self & lining: polyester, Machine wash, Imported, ",8854137
1472310,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/essentiel-spotaconda-skirt?ID=1472310&CategoryID=2911,"
Dotted with a swirling geometric print, Essentiel's playful pleated skirt makes a spot-on match-up for a crisp white button or a sleek tee.
",Combo,"34, 36, 38, 40, ","Banded waist, pleated, printed, concealed back zip closure , Cotton/rayon; lining: cotton, Dry clean, Made in India, ",8854599
1472314,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/essentiel-wild-rose-skirt?ID=1472314&CategoryID=2911,"
Blooming with bold roses, Essential's flirty flared skirt flaunts polished pleats and a high-waist design that pairs perfectly with a cropped top or tucked-in blouse to showcase gym-toned legs. 
",Combo,"34, 36, 38, 40, ","Banded waist, inverted pleats, printed, Concealed back zip closure, flared silhouette , Polyester/elastane, Dry clean, Made in Italy, ",8854605
1472317,"
",Bottom,"skinny jeans female",http://www1.bloomingdales.com/shop/product/free-people-roller-skinny-ankle-jeans?ID=1472317&CategoryID=2911,"
Cut cropped and slim-fitting, these sleek black ankle jeans from Free People are your go-to alternative to dark blue denim. 
",Black,"24, 26, 27, 28, 29, 30, 31, ","Zip fly with button closure, 4-pocket silhouette, belt loops, mid-rise, Tonal stitching, silver-tone hardware, 8"" rise, 24"" inseam, 9.5"" leg opening, Cotton/spandex, Machine wash, Imported, ",8854611
1472326,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/free-people-striped-mock-neck-poncho-sweater?ID=1472326&CategoryID=2911,"
One part sweater, one part poncho, Free People's breezy striped topper makes a cozy-cool partner for for skinny jeans, leggings and more. 
","Cream/Grey Combo","X Small/Small, Medium/Large, ","Mock neck, long sleeves, striped, side slits, Alpaca/nylon, Hand wash or dry clean, Imported, ",8854632
1472343,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/french-connection-linea-lace-trim-crop-top?ID=1472343&CategoryID=2911,"
Edged in delicate scalloped lace at the cuffs and hem, FRENCH CONNECTION's sleek crop top makes an elegant match-up with high-waist trousers, pencil skirts and more. 
",Black,"0, 2, 4, 6, 8, 10, 12, ","Round neck, elbow-length sleeves, keyhole back with button closure, Keyhole back with button closure, lace trim at cuffs and hem, Polyester; trim: viscose/polyamide/cotton, Machine wash, Imported, ",8854670
1472344,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/french-connection-flint-sequin-crop-top?ID=1472344&CategoryID=2911,"
Clusters of shimmery white sequins add graphic-meets-glam edge to this eye-catching crop top FRENCH CONNECTION.
","Winter White","0, 2, 4, 6, 8, 10, ","Solid ribbed crewneck, elbow-length sleeves, allover sequin embellishment , Exposed back zip closure, cropped silhouette, lined, Polyester; lining & trim: polyester/elastane, Dry clean, Imported, ",8854672
1407216,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/alice-olivia-raelyn-striped-open-front-poncho?ID=1407216&CategoryID=2911,"
One part poncho, one part cape, Alice + Olivia's bold striped topper is a statement-making layering piece that has the season's cozy-chic aesthetic all wrapped up. 
","Cream/Grey Stripe",,"Draped open-front silhouette, striped, asymmetric hem, oversized silhouette , Nylon/viscose, Dry clean, Imported, ",8854849
1472487,"
",Bottom,"cropped pants female",http://www1.bloomingdales.com/shop/product/alice-olivia-slouchy-ankle-zip-pants?ID=1472487&CategoryID=2911,"
Defined by gracefully draped front pleats and cool zips at the ankles, Alice + Olivia's slouchy-chic pants are equal parts sporty and sophisticated.
",Black,"0, 2, 4, 6, 8, 10, 12, ","Asymmetric front pleats, elasticized back waist, cropped silhouette, Ankle zips with elasticized panels, pull-on style, Polyester; contrast: polyester/elastane, Dry clean, Imported, ",8854855
1472600,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/aqua-printed-neoprene-skirt?ID=1472600&CategoryID=2911,"
","Pink Multi","X Small, Small, Medium, Large, ","A-line, printed, concealed back zip closure, Approx. 16.5"" from waist to hem, based on a size small, Polyester/spandex, Dry clean or hand wash, Made in USA, ",8854871
1472601,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/aqua-neoprene-cropped-top?ID=1472601&CategoryID=2911,"
",Black,"X Small, Small, Medium, Large, ","Straight neckline, sleeveless, diagonal back straps, Approx. 9"" from back of neck to hem, based on a size small, Polyester/spandex, Machine wash, Made in USA, ",8854873
1472601,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/aqua-neoprene-cropped-top?ID=1472601&CategoryID=2911,"
",Ivory,"X Small, Small, Medium, Large, ","Straight neckline, sleeveless, diagonal back straps, Approx. 9"" from back of neck to hem, based on a size small, Polyester/spandex, Machine wash, Made in USA, ",8854875
1472602,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/aqua-neoprene-skirt?ID=1472602&CategoryID=2911,"
",Black,"X Small, Small, Medium, Large, ","A-line, raw hem, concealed back zip closure, Approx. 17"" from waist to hem, based on a size small, Polyester/spandex, Hand wash, Made in USA, ",8854877
1411184,"
",Tops,"lace tank top female",http://www1.bloomingdales.com/shop/product/aqua-lace-strap-racerback-tank?ID=1411184&CategoryID=2911,"
Laced with romance, this breezy racerback tank from AQUA adds a sweet touch to your look.
","
Optic White
","X Small, Small, Medium, Large, ","V-neck, sleeveless, scalloped lace straps with raw-edge trim, Racerback, solid body, high/low hem, Body & trim: polyester, Dry clean, Imported, ",8854891
1473365,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/endless-rose-cropped-bow-bustier-top?ID=1473365&CategoryID=2911,"
",Black,"Small, Medium, Large, ","Strapless neckline, bow tie at front, cropped bustier fit, Back zip closure, lined, Approx. 7"" from back of neck to hem, based on a size small, Self: polyester/cotton; lining: polyester, Hand wash, Imported, ",8855260
1473365,"
",Tops,"cropped top female",http://www1.bloomingdales.com/shop/product/endless-rose-cropped-bow-bustier-top?ID=1473365&CategoryID=2911,"
","Light Pink","Small, Medium, Large, ","Strapless neckline, bow tie at front, cropped bustier fit, Back zip closure, lined, Approx. 7"" from back of neck to hem, based on a size small, Self: polyester/cotton; lining: polyester, Hand wash, Imported, ",8855262
1473366,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/jen-7-flared-jeans-in-overdye-black?ID=1473366&CategoryID=2910,"
","Overdye Black","0, 2, 4, 6, 8, 10, 12, ","Zip fly with button closure, belt loops, 10"" rise, 33"" inseam, 21"" leg opening, Cotton/polyester/spandex, Machine washable or dry clean, Made in USA of Imported Materials, ",8855264
1284078,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/magaschoni-three-way-cashmere-poncho?ID=1284078&CategoryID=2910,"
",Blanc,,"Model measurements: 5'10"" height, 34"" bust, 25"" waist, 35"" hips, Can be worn as v-neck, boatneck, or off-the-shoulder style, Cashmere, Hand wash or dry clean, Imported, ",8855280
1284078,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/magaschoni-three-way-cashmere-poncho?ID=1284078&CategoryID=2910,"
","Mulberry Mouline",,"Model measurements: 5'10"" height, 34"" bust, 25"" waist, 35"" hips, Can be worn as v-neck, boatneck, or off-the-shoulder style, Cashmere, Hand wash or dry clean, Imported, ",8855284
1473378,"
",Tops,"sweatshirt female",http://www1.bloomingdales.com/shop/product/monrow-new-york-patterned-sweatshirt?ID=1473378&CategoryID=2911,"
","Heather Grey","X Small, Small, Medium, ","Crew neck, long sleeves, heathered slub finish, Raised lettering at front, pullover style, Approx. 21"" from back of neck to hem, based on a size small, Polyester/cotton/rayon, Machine wash, Made in USA, ",8855298
1473379,"
",Tops,"sweatshirt female",http://www1.bloomingdales.com/shop/product/monrow-plaid-underlay-sweatshirt?ID=1473379&CategoryID=2911,"
",Fawn,"X Small, Small, Medium, Large, ","Crew neck, long sleeves, plaid underlay, Slouched fit, pullover style, Approx. 27"" from back neck to hem, based on a size small, Polyester/cotton/rayon; contrast: cotton/elastin, Machine wash, Made in USA, ",8855300
1473381,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/moon-meadow-cashmere-fringe-poncho?ID=1473381&CategoryID=2910,"
","Charcoal Heather",,"Round neck, fringed asymmetrical hem, Oversized fit, pullover style, Approx. 30"" from back neck to hem, Cashmere, Dry clean, Imported, ",8855308
1473382,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/moon-meadow-striped-cashmere-fringe-poncho?ID=1473382&CategoryID=2910,"
","Black Combo",,"Round cowl neck, contrast stripe print, fringe trim, Oversized fit, pullover style, Approx. 30"" from back of neck to hem, Cashmere, Dry clean, Imported, ",8855310
1473383,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/moon-meadow-chunky-knit-dolman-sleeved-cardigan?ID=1473383&CategoryID=2910,"
","
White
","X Small/Small, Medium/Large, ","Shawl collar, open front, long dolman sleeves, Ribbed cuffs, pull-on style, Approx. 31.5"" from back of neck to hem, based on a size small, Moon & Meadow Chunky-Knit Dolman-Sleeved Cardigan, Dry clean, Imported, ",8855312
1473387,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/splendid-speckled-melange-top?ID=1473387&CategoryID=2911,"
An easy pairing with love-worn boyfriend jeans, Splendid's rocker-chic, v-neck tee achieves it-girl nirvana with a salt-and-pepper speckle. 
","
Black
","X Small, Small, Medium, Large, ","V-neck, cap sleeves, cuffed, Speckled print, back vent, Approx. 28"" from back of neck to hem, based on a size small, Viscose/wool, Dry clean, Made in USA, ",8855322
1473389,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/splendid-striped-tee?ID=1473389&CategoryID=2911,"
",White/Black,"X Small, Small, Medium, Large, ","Scoop neck, short sleeves, stripe print, pullover style, Approx. 23.5"" from back of neck to hem, based on a size small, Viscose/wool, Hand wash, Made in USA, ",8855326
1473390,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/splendid-slub-jersey-tee?ID=1473390&CategoryID=2911,"
",Eggplant,"X Small, Small, Medium, Large, ","Scoop neck, long sleeves, semi-sheer finish, Slub texture, slits at sides of hem, asymmetric hem, pullover style, Approx. 30"" from back of neck to hem, based on a size small, Supima cotton/micro modal, Hand wash, Made in USA, ",8855328
1473391,"
",Tops,"sweatshirt female",http://www1.bloomingdales.com/shop/product/splendid-venice-striped-sweatshirt?ID=1473391&CategoryID=2911,"
","Olivine/Navy Stripe","X Small, Small, Medium, Large, ","Crew neck, long raglan sleeves, banded cuffs and hem, Striped print, relaxed fit, raised seams, pullover style, Approx. 23"" from back of neck to hem, based on a size small, Supima cotton/micro modal/polyester, Machine washable, Made in USA, ",8855330
1442384,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/splendid-upstate-henley-tee?ID=1442384&CategoryID=2911,"
Never compromise comfort for style with Splendid's henley tee. Made with slub-knit raglan sleeves, this baseball-inspired pullover is perfect for off-duty days at the park.
",Blaze,"X Small, Small, Medium, Large, ","Round neckline, front snap placket at neck, Long slub-knit raglan sleeves, rounded hem, pullover style, Polyester/cotton/rayon; contrast: polyester/rayon/spandex, Dry clean, Imported, ",8855332
1473394,"
",Tops,"printed shirts blouses female",http://www1.bloomingdales.com/shop/product/velvet-by-graham-spencer-embroidered-printed-blouse?ID=1473394&CategoryID=2911,"
",Black,"X Small, Small, Medium, Large, ","Split neck, long sleeves, banded cuffs, printed, Allover embroidery, rounded hem, pullover style, Approx. 28"" from back of neck to hem, based on a size small, Viscose, Hand wash, Made in India, ",8855338
1473403,"
",Bottom,"flare pants female",http://www1.bloomingdales.com/shop/product/vintage-havana-printed-stretch-jersey-flared-pants?ID=1473403&CategoryID=2911,"
",Burgundy/Navy,"Small, Medium, Large, ","Elasticized waist, printed, flared fit, pull-on style, 10.5"" rise, 32.5"" inseam, 27"" leg opening, based on a size small, Polyester/spandex, Machine wash, Imported, ",8855356
1473405,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/vintage-havana-lace-trimmed-slub-jersey-tank?ID=1473405&CategoryID=2911,"
",Cream,"Small, Medium, Large, ","Scoop neck, sleeveless, slub texture, Loose fit, lace-trimmed high/low hem, V back, pullover style, Approx. 22"" from back neck to hem, based on a size small, Cotton/modal, Hand wash, Made in USA, ",8855360
1473552,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/adrianna-papell-petites-belted-high-low-skirt?ID=1473552&CategoryID=17378,"
",Black,"4, 10, 12, ","Detachable bow belt, concealed zip back closure, High/low hem, lined, Polyester; lining: acetate, Dry clean, Imported, ",8855384
1473873,"
",Bottom,"denims female",http://www1.bloomingdales.com/shop/product/eileen-fisher-plus-skinny-jeans-in-aged-indigo?ID=1473873&CategoryID=2917,"
Dark-rinse skinny jeans are an all-season staple--this pair from Eileen Fisher Plus features a flattering high rise and is lightly faded for a cool, lived-in look.
","Aged Indigo","16, 18, 20, 22, 24, ","Zip fly with button closure, five-pocket silhouette, high-rise, Contrast stitching, light fading and whiskering, silver-tone hardware, 9"" rise, 30.5"" inseam, 12"" leg opening, Cotton/polyester/spandex, Machine washable, Made in USA of Imported Materials, ",8856070
1473875,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/eileen-fisher-plus-silk-tank?ID=1473875&CategoryID=2917,"
Invest in luxurious layers like Eileen Fisher Plus's silk tank. This minimalist piece will work around the clock--pair yours with a blazer at work, or style it with leather leggings for a night out.
","Passion Flower","1X, 2X, 3X, ","Round neckline, sleeveless, pullover style, Silk, Hand wash, Imported, ",8856077
1473893,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/karen-kane-plus-high-low-maxi-cardigan?ID=1473893&CategoryID=2917,"
With an elongated cut and an edgy high/low hem, Karen Kane Plus's maxi cardigan will add instant drama to even your most casual looks.
",Black,"0X, 1X, 2X, 3X, ","V-neck, long sleeves, high/low hem, Front button closures, Polyester/rayon/spandex, Dry clean or hand wash, Made in USA, ",8856114
1473894,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/karen-kane-plus-faux-leather-pocket-poncho?ID=1473894&CategoryID=2917,"
Karen Kane Plus puts a cool city spin on the classic poncho with an edgy asymmetric hem and a slick faux leather pouch pocket. Slip on this oversized topper with skinny jeans and box-fresh sneakers.
","Black ","0X, 1X, 2X, 3X, ","Hood, notched neckline, stitched sides, faux leather pouch pocket, Side slits, draped asymmetric hem, pullover style, Polyester/rayon/spandex; faux leather: polyurethane, Dry clean, Made in USA, ",8856116
1473895,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/lafayette-148-new-york-plus-charlie-tie-neck-top?ID=1473895&CategoryID=2917,"
Cut from lustrous silk, Lafayette 148 New York Plus's top features sophisticated neckline ties. Pair it with a tailored blazer at the office, or wear it solo with jeans for casual drinks after hours.
",Cloud,"16, 18, 20, 22, 24, ","Round neckline with tie detail, sleeveless, Notched sides, pullover style, lined, Silk; lining: silk, Dry clean, Imported, ",8856118
1473899,"
",Bottom,"ankle pants female",http://www1.bloomingdales.com/shop/product/lafayette-148-new-york-plus-stretch-wool-skinny-ankle-pants?ID=1473899&CategoryID=2917,"
Simple and sophisticated, Lafayette 148 New York Plus's stretch-wool skinny pants will be the anchor piece of your workweek wardrobe. Bonus: the cropped length is perfect for spotlighting your favorite heels.
","Ink Multi","16, 18, 20, 22, 24, ","Zip fly with concealed hook closure, Clean silhouette, skinny leg, cropped, Wool/elastane, Dry clean, Imported, ",8856128
1473902,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/lafayette-148-new-york-plus-turtleneck-sweater?ID=1473902&CategoryID=2917,"
Lafayette 148 New York Plus's turtleneck sweater is knitted from Super 120s wool--the tightly spun fibers ensure a softer and smoother finish. Wear this curve-contouring layer with everything from casual denim to tailored skirts.
","
Black
","1X, 2X, 3X, ","Turtleneck, long sleeves, ribbed cuffs and hem, pullover style, Wool, Hand wash or dry clean, Imported, ",8856134
1473903,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/lafayette-148-new-york-plus-fringe-turtleneck-sweater?ID=1473903&CategoryID=2917,"
Mixed-media knits are trending for fall, and Lafayette 148 New York Plus's tactile turtleneck sweater features a contrasting front panel and swingy fringe trims. Balance the relaxed fit with super skinny jeans or leggings.
","Nickel Multi ","1X, 2X, 3X, ","Ribbed turtleneck, short sleeves, ribbed cuffs and hem, Contrast front panel, fringe trim, pullover style, Wool/polyamide, Hand wash or dry clean, ",8856137
1473905,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/marina-rinaldi-plus-mantova-metallic-camo-cardigan?ID=1473905&CategoryID=2917,"
Showcase your style tactics with Marina Rinaldi Plus's camo-pattern cardigan. Knitted with glimmering metallic threads, this cozy topper is a luxe take on this season's take-charge military trend.
",Black,"Medium, Large, ","Draped open-front silhouette, long sleeves, Ribbed cuffs and hem, metallic camo pattern, Viscose/wool/nylon/cashmere; contrast: viscose/polyester, Hand wash, Imported, ",8856141
1473912,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/marina-rinaldi-plus-amico-embellished-abstract-print-sweater?ID=1473912&CategoryID=2917,"
Finely spun from soft wool, Marina Rinaldi Plus's sweater features sequin embellishments and an artful abstract print. Balance the bold design with dark-rinse jeans and black boots.
","Black Onyx","Medium, Large, X Large, ","Round neckline, long sleeves, allover abstract print, Sequin embellishments at front, pullover style, Wool, Hand wash, Imported, ",8856155
1473922,"
",Bottom,"skirt female",http://www1.bloomingdales.com/shop/product/nic-zoe-plus-paneled-a-line-skirt?ID=1473922&CategoryID=2917,"
Every girl needs an LBS (little black skirt), and NIC + ZOE Plus's flattering A-line style will work with virtually everything in your wardrobe. Style it with pretty printed blouses at the office, or go with a low-key chambray shirt come the weekend.
","Black Onyx","1X, 2X, 3X, ","Elasticized waistband, A-line silhouette, Paneled design, pull-on style, Cotton/polyester/spandex, Dry clean, Imported, ",8856175
1473923,"
",Tops,"tank top female",http://www1.bloomingdales.com/shop/product/nic-zoe-plus-stretch-cotton-tank?ID=1473923&CategoryID=2917,"
Build your wardrobe around streamlined layers, like NIC + ZOE Plus's scoop-neck tank. This curve-contouring basic is knitted from stretch-cotton for maximum comfort and flexibility.
","Silver Cloud","1X, 2X, 3X, ","Scoop neck, sleeveless, pullover style, Cotton/spandex, Machine wash, Imported, ",8856177
1473924,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/nic-zoe-plus-jacquard-cardigan?ID=1473924&CategoryID=2917,"
Statement knits that tell a story: NIC + ZOE Plus's cardigan features a dégradé jacquard pattern that looks like snow swirling against a midnight sky. Wear this beautifully draped coverup with a simple tee and skinny jeans.
",Multi,"1X, 2X, 3X, ","Draped shawl collar, open-front silhouette, Long sleeves, abstract jacquard pattern, Cotton/nylon/polyester/rayon, Machine wash, Imported, ",8856179
1473925,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/nic-zoe-plus-belted-mixed-media-cardigan?ID=1473925&CategoryID=2917,"
Paneled with mixed-media knits, NIC + ZOE Plus's lightweight cardigan features a draped silhouette. Fasten the tie belt around your waist if you desire a little more definition.
",Phantom,"1X, 2X, 3X, ","Draped shawl collar, ribbed epaulettes, long sleeves, Removable tie belt, contrast back panel, open-front silhouette, Linen/viscose, Machine wash, Imported, ",8856181
1474083,"
",Tops,"cardigan female",http://www1.bloomingdales.com/shop/product/avec-color-block-asymmetric-cardigan?ID=1474083&CategoryID=2910,"
Blocked in neutral tones of black, beige and tan, Avec's lightweight cardigan features a sophisticated shawl collar and an edgy asymmetric hem.
",Taupe/Black,"X Small, Small, Medium, Large, X Large, ","Shawl collar, long sleeves, color block, Asymmetric hem, open-front silhouette, Cotton/acrylic/viscose, Hand wash, Imported, ",8856237
1474086,"
",Tops,"poncho female",http://www1.bloomingdales.com/shop/product/avec-stripe-poncho?ID=1474086&CategoryID=2910,"
Embrace this season's '70s spirit with Avec's striped poncho. Showcase the asymmetric hem against a pair of dark-wash flare jeans.
",Taupe/Black,"Small, Medium, Large, X Large, ","Split neckline, elbow sleeves, side slits, Striped, asymmetric hem, pullover style, Cotton/acrylic/viscose, Hand wash, Imported, ",8856247
1474087,"
",Tops,"printed shirts blouses female",http://www1.bloomingdales.com/shop/product/daniel-rainn-printed-crochet-panel-blouse?ID=1474087&CategoryID=2910,"
",Black,"X Small, Small, Medium, Large, X Large, ","Round neckline with button keyhole, long sleeves, button cuffs, Crochet front yoke and back panel, allover feather print, Pleated front and back, rounded hem, pullover style, Polyester; crochet contrast: cotton/nylon, Hand wash, Imported, ",8856249
1474097,"
",Bottom,"culottes female",http://www1.bloomingdales.com/shop/product/michael-michael-kors-pleat-front-culottes?ID=1474097&CategoryID=2910,"
With a fitted waistband and wide-leg silhouette, MICHAEL Michael Kors's tailored culottes are a modern classic. Bonus: the cropped length is perfect for showcasing your favorite heels.
",Black,"0, 2, 4, 6, 8, 10, 12, 14, ","Fitted waistband, belt loops, front pleats, Back welt pockets, wide-leg silhouette, cropped, Zip fly with concealed hook closures, Wool/polyester/viscose/spandex, Dry clean, Imported, ",8856269
1474104,"
",Tops,"shirt female",http://www1.bloomingdales.com/shop/product/moon-sky-tie-dye-tee?ID=1474104&CategoryID=2910,"
Embrace your inner bohemian spirit with Moon & Sky's high/low hem tee, featuring a playful tie-dye print.
",Indgo,"X Small, Small, Medium, Large, X Large, ","Round neckline, short sleeves, stitched rolled cuffs, Tie-dye print, high/low hem, pullover style, Rayon, Hand wash, Made in USA, ",8856282
1474138,"
",Tops,"sweater female",http://www1.bloomingdales.com/shop/product/three-dots-faux-fur-trim-poncho?ID=1474138&CategoryID=2910,"
Featuring a draped shape and breezy open-front silhouette, Three Dots's knitted poncho is the perfect piece to cozy up in. Bonus: you can add or remove the plush faux fur trim to switch up your styling.
",Granite,"X Small/Small, Medium/Large, ","Button-detachable faux fur trim, long poncho sleeves, Asymmetric hem, open-front silhouette, Viscose/cotton/polyester, Dry clean, Made in USA, ",8856378
1474143,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-crewneck-tee?ID=1474143&CategoryID=2910,"
A perfect-fit tee--like this soft cotton style from Three Dots--will go miles in any capsule wardrobe. Layer it beneath jackets and sweaters, or style it solo with flare jeans and boots.
",Midnight,"X Small, Small, Medium, Large, X Large, ","Crewneck, short sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856388
1474144,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-crewneck-tee?ID=1474144&CategoryID=2910,"
A perfect-fit tee--like this soft cotton style from Three Dots--will go miles in any capsule wardrobe. Layer it beneath jackets and sweaters, or style it solo with flare jeans and boots.
",Granite,"X Small, Small, Medium, Large, X Large, ","Crewneck, short sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856390
1474145,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-crewneck-tee?ID=1474145&CategoryID=2910,"
A perfect-fit tee--like this soft cotton style from Three Dots--will go miles in any capsule wardrobe. Layer it beneath jackets and sweaters, or style it solo with flare jeans and boots.
",White,"X Small, Small, Medium, Large, X Large, ","Crewneck, short sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856392
1474146,"
",Tops,"tee female",http://www1.bloomingdales.com/shop/product/three-dots-long-sleeve-crewneck-tee?ID=1474146&CategoryID=2910,"
We can always depend on Three Dots for perfect-fit wardrobe basics. Made in the USA from soft cotton-jersey, this long-sleeved tee features a figure-forming silhouette that's ideal for layering.
",Midnight,"Large, X Large, ","Crewneck, long sleeves, pullover style, Cotton, Machine wash, Made in USA, ",8856394
